Raw Roll, Raw Pitch, Raw Yar, Raw X, Raw Y, Raw Z, DMP Roll, DMP Pitch, DMP Yaw
-224.41312,-3179.5994,-127.14169,711.1706,16193.675,131.13252,-1.5667725,-0.044677734,-3.0963593,
-224.62398,-3180.229,-127.16884,712.1316,16195.513,134.91434,-1.5663452,-0.0446167,-3.096939,
-225.1455,-3180.811,-127.223206,713.6963,16198.766,138.81783,-1.5663452,-0.0446167,-3.096939,
-226.15468,-3181.4482,-127.32681,713.50494,16199.694,133.73303,-1.5664673,-0.04449463,-3.0971832,
-227.53883,-3182.022,-127.47093,712.033,16198.031,119.45912,-1.5664673,-0.04449463,-3.0971832,
-229.22627,-3182.5735,-127.63733,712.00793,16198.333,108.11232,-1.5671997,-0.04449463,-3.096939,
-230.91321,-3183.0105,-127.79559,714.5848,16196.506,88.702515,-1.5684509,-0.0446167,-3.0963287,
-232.62152,-3183.4187,-127.95648,717.1039,16194.361,63.73564,-1.5702515,-0.044677734,-3.0951385,
-234.10722,-3183.7908,-128.09361,718.47125,16195.831,45.76451,-1.5721283,-0.044677734,-3.094101,
-235.54088,-3184.1035,-128.2097,719.6019,16197.653,30.590363,-1.5735016,-0.044677734,-3.0933075,
-237.01166,-3184.3599,-128.30907,718.9199,16199.992,17.333618,-1.5748138,-0.044677734,-3.092636,
-238.59476,-3184.5728,-128.40347,717.3064,16201.498,5.102707,-1.5748138,-0.044677734,-3.092636,
-240.13844,-3184.8303,-128.49055,713.6547,16198.255,-16.802383,-1.5762787,-0.044677734,-3.0917816,
-240.83267,-3185.1487,-128.53297,711.76794,16190.137,-48.713852,-1.5762787,-0.044677734,-3.0917816,
-241.18446,-3185.501,-128.55615,714.3688,16188.13,-59.838272,-1.5771637,-0.044677734,-3.0913544,
-241.5805,-3185.78,-128.58351,718.50903,16192.821,-54.95381,-1.5774689,-0.0446167,-3.0912628,
-242.03227,-3186.0366,-128.61566,720.6357,16196.144,-56.95627,-1.5779572,-0.0446167,-3.0911713,
-242.54031,-3186.272,-128.64703,720.3502,16194.336,-61.65776,-1.5784149,-0.04449463,-3.0909882,
-243.11256,-3186.489,-128.68028,719.4934,16193.607,-70.68791,-1.5789032,-0.04449463,-3.0907745,
-243.77724,-3186.6895,-128.72018,720.022,16194.553,-80.71452,-1.5794525,-0.04449463,-3.0904388,
-244.565,-3186.8745,-128.77356,722.69714,16192.604,-88.13881,-1.5794525,-0.04449463,-3.0904388,
-245.63782,-3187.0808,-128.85518,724.60486,16194.849,-92.32123,-1.5801239,-0.044433594,-3.0900726,
-246.8399,-3187.2693,-128.95259,725.722,16200.268,-93.88591,-1.5801239,-0.044433594,-3.0900726,
-251.71645,-3187.759,-129.36037,728.8525,16202.478,-114.87686,-1.5810394,-0.044433594,-3.0895233,
-253.57117,-3187.891,-129.51433,731.34436,16201.936,-132.78131,-1.5823212,-0.044433594,-3.0887604,
-255.56651,-3187.965,-129.66478,736.1864,16205.746,-152.09442,-1.5837555,-0.04449463,-3.0878143,
-258.41235,-3187.9795,-129.85257,738.84467,16210.176,-162.97769,-1.5837555,-0.04449463,-3.0878143,
-262.48254,-3187.9949,-130.10626,745.83594,16205.265,-212.96275,-1.586319,-0.0446167,-3.0860443,
-266.76227,-3188.0747,-130.36452,752.92786,16194.046,-295.33987,-1.586319,-0.0446167,-3.0860443,
-270.26257,-3188.1763,-130.56113,747.51337,16189.248,-330.98816,-1.5897064,-0.044677734,-3.083603,
-272.14685,-3188.2576,-130.65619,743.7401,16195.628,-322.38135,-1.5919342,-0.04486084,-3.082077,
-273.73093,-3188.3357,-130.73665,743.54346,16202.469,-311.83597,-1.5927887,-0.04486084,-3.0815277,
-275.3894,-3188.4136,-130.82408,744.8661,16200.528,-323.1401,-1.5932465,-0.04486084,-3.0812225,
-276.79724,-3188.491,-130.89778,745.4566,16199.881,-335.91312,-1.5939178,-0.04486084,-3.0808258,
-277.813,-3188.566,-130.95416,744.8883,16205.197,-324.91425,-1.5940704,-0.04486084,-3.0808258,
-278.64233,-3188.643,-131.00491,746.37634,16212.081,-304.11798,-1.5940704,-0.04486084,-3.0808258,
-279.60028,-3188.7295,-131.06866,743.8166,16217.977,-287.401,-1.5937042,-0.044677734,-3.081192,
-280.68692,-3188.8042,-131.147,738.61346,16223.582,-274.8552,-1.5937042,-0.044677734,-3.081192,
-282.0121,-3188.8745,-131.24744,738.1297,16224.429,-274.76132,-1.5936127,-0.044677734,-3.081314,
-283.1531,-3188.9348,-131.33772,739.6938,16219.092,-286.6739,-1.5938568,-0.044677734,-3.081192,
-284.17566,-3188.999,-131.42651,739.9018,16215.889,-292.89624,-1.5941925,-0.0446167,-3.0809784,
-285.21698,-3189.0667,-131.52379,741.1887,16215.505,-295.59705,-1.5945587,-0.044677734,-3.0807037,
-286.3717,-3189.1326,-131.62885,741.34717,16214.26,-308.12524,-1.5948639,-0.044677734,-3.08049,
-287.5731,-3189.1946,-131.73836,740.98987,16210.739,-324.79926,-1.5955658,-0.044677734,-3.0800323,
-288.71918,-3189.2551,-131.85188,742.26794,16206.172,-337.60632,-1.5955658,-0.044677734,-3.0800323,
-289.96954,-3189.3206,-131.98354,743.1183,16203.66,-352.13184,-1.5962372,-0.04486084,-3.0793,
-291.041,-3189.3735,-132.10202,743.2837,16202.4,-367.7041,-1.5962372,-0.04486084,-3.0793,
-292.52066,-3189.453,-132.28664,743.5166,16199.005,-385.26465,-1.5967865,-0.044921875,-3.0788116,
-292.83887,-3189.486,-132.32765,743.94214,16201.909,-377.52832,-1.596817,-0.044921875,-3.0788116,
-293.19012,-3189.5208,-132.35959,742.5256,16207.723,-364.7671,-1.596817,-0.044921875,-3.0788116,
-294.07755,-3189.6023,-132.41118,740.59314,16209.545,-353.26306,-1.596695,-0.04486084,-3.0790558,
-294.3418,-3189.649,-132.42502,743.5105,16204.297,-360.42426,-1.596695,-0.04486084,-3.0790558,
-294.2964,-3189.7346,-132.41125,746.1497,16198.372,-361.07257,-1.5962982,-0.04486084,-3.0793,
-294.25433,-3189.771,-132.40114,745.5121,16201.14,-352.15646,-1.5962982,-0.04486084,-3.0793,
-294.1541,-3189.8245,-132.37187,743.82196,16200.414,-343.61847,-1.5957794,-0.044677734,-3.0797272,
-293.76718,-3189.825,-132.32979,742.2174,16196.179,-344.04602,-1.5957794,-0.044677734,-3.0797272,
-293.3142,-3189.8254,-132.27994,741.1733,16197.866,-334.63324,-1.5948944,-0.044677734,-3.08049,
-293.01126,-3189.8438,-132.23508,740.03357,16204.084,-316.864,-1.5948944,-0.044677734,-3.08049,
-292.60095,-3189.8633,-132.18272,739.4078,16204.881,-307.47028,-1.5939178,-0.0446167,-3.0812225,
-292.19342,-3189.8855,-132.13599,739.04456,16206.397,-296.61652,-1.5926666,-0.04449463,-3.0821686,
-292.13348,-3189.9304,-132.12634,739.21747,16206.862,-289.04767,-1.5914154,-0.044433594,-3.0831146,
-292.3763,-3189.9858,-132.15009,741.27264,16203.083,-294.73267,-1.5908661,-0.044189453,-3.0835724,
-292.64478,-3190.0405,-132.17395,742.12256,16202.38,-295.75018,-1.590683,-0.044189453,-3.083664,
-292.88138,-3190.095,-132.19543,740.1881,16202.547,-291.4672,-1.590683,-0.044189453,-3.083664,
-293.19678,-3190.1594,-132.22163,740.84656,16202.298,-290.51184,-1.5904694,-0.044189453,-3.0836945,
-293.60034,-3190.2236,-132.25119,744.2384,16202.074,-290.7517,-1.5904694,-0.044189453,-3.0836945,
-294.1165,-3190.2905,-132.2898,744.1919,16202.172,-292.16736,-1.5902863,-0.044433594,-3.083908,
-294.62778,-3190.348,-132.33118,743.35016,16202.061,-296.24072,-1.5903778,-0.044433594,-3.083908,
-295.15808,-3190.4048,-132.37593,743.6924,16202.359,-301.2064,-1.5904999,-0.044433594,-3.083664,
-295.74008,-3190.4607,-132.42618,745.30005,16203.528,-302.87616,-1.590683,-0.044433594,-3.0835724,
-296.4684,-3190.5188,-132.48886,747.6467,16205.581,-305.07877,-1.5909576,-0.04449463,-3.0832367,
-297.39883,-3190.5808,-132.56778,749.05884,16207.027,-313.35956,-1.5914154,-0.04449463,-3.0829315,
-298.4452,-3190.6443,-132.65622,750.6297,16206.63,-325.4111,-1.5923004,-0.0446167,-3.0822906,
-299.4942,-3190.7063,-132.74579,751.7435,16206.272,-337.85703,-1.5923004,-0.0446167,-3.0822906,
-300.69592,-3190.7764,-132.84851,752.9459,16207.25,-350.55792,-1.593277,-0.044677734,-3.0815582,
-301.79245,-3190.8394,-132.94096,754.12805,16209.63,-363.28833,-1.593277,-0.044677734,-3.0815582,
-302.71094,-3190.8962,-133.01822,755.3919,16211.872,-372.24622,-1.594284,-0.044677734,-3.0808258,
-303.414,-3190.9412,-133.07361,755.22974,16214.789,-375.3095,-1.5948944,-0.044677734,-3.08049,
-304.1319,-3190.9866,-133.12599,754.3839,16215.015,-378.76627,-1.5953522,-0.044677734,-3.080124,
-304.82294,-3191.0327,-133.17563,754.92236,16214.519,-383.67688,-1.595871,-0.04486084,-3.0796661,
-305.49268,-3191.079,-133.22533,755.4069,16214.472,-388.69626,-1.5962372,-0.04486084,-3.079422,
-306.09253,-3191.1282,-133.27002,756.043,16213.7295,-393.1137,-1.5966034,-0.04486084,-3.0791779,
-306.6125,-3191.18,-133.30525,756.31555,16214.562,-393.79016,-1.5966034,-0.04486084,-3.0791779,
-307.17102,-3191.242,-133.33733,755.1612,16215.11,-394.7989,-1.596817,-0.04486084,-3.0789948,
-307.68268,-3191.3035,-133.3602,753.9223,16215.6045,-396.50653,-1.596817,-0.04486084,-3.0789948,
-309.05966,-3191.4978,-133.41026,752.0055,16215.831,-401.2113,-1.5969696,-0.044677734,-3.0789642,
-309.52426,-3191.5588,-133.4291,750.4823,16213.854,-405.37695,-1.5970306,-0.044677734,-3.0789642,
-309.98004,-3191.6123,-133.4507,751.81085,16212.873,-410.82556,-1.5971832,-0.044677734,-3.0787811,
-310.4901,-3191.6702,-133.47514,754.90607,16212.092,-412.53003,-1.5971832,-0.044677734,-3.0787811,
-311.166,-3191.7417,-133.51048,757.09186,16211.987,-418.1631,-1.59758,-0.044677734,-3.0786896,
-311.8969,-3191.812,-133.55426,757.2595,16212.094,-428.33154,-1.59758,-0.044677734,-3.0786896,
-312.71973,-3191.8813,-133.60864,756.6106,16210.39,-436.78326,-1.5978241,-0.044677734,-3.078354,
-313.43658,-3191.9382,-133.65692,756.9264,16208.956,-444.18982,-1.5984344,-0.044677734,-3.0780487,
-314.15408,-3191.9946,-133.70535,757.6105,16209.366,-449.65594,-1.5989227,-0.04486084,-3.0776215,
-314.8672,-3192.0527,-133.75642,759.1259,16209.935,-455.37524,-1.5995026,-0.04486084,-3.0772552,
-315.5368,-3192.115,-133.80492,759.69,16210.6455,-461.32236,-1.5998993,-0.04486084,-3.076889,
-316.08636,-3192.1836,-133.83105,774.2942,16205.288,-495.26776,-1.6002045,-0.044921875,-3.076645,
-316.39154,-3192.2078,-133.80722,791.5369,16196.767,-541.9145,-1.6002045,-0.044921875,-3.076645,
-316.62567,-3192.1802,-133.75151,788.35986,16194.996,-545.6056,-1.6004486,-0.044921875,-3.0765533,
-316.93524,-3192.1553,-133.71335,781.60144,16197.302,-529.0325,-1.6004486,-0.044921875,-3.0765533,
-317.2767,-3192.139,-133.685,780.0178,16199.477,-522.0148,-1.6004486,-0.044921875,-3.0765533,
-317.6098,-3192.134,-133.66624,776.3931,16199.034,-517.99835,-1.6004486,-0.044921875,-3.0765533,
-317.9821,-3192.1345,-133.65186,772.33105,16199.736,-513.38385,-1.6004791,-0.044921875,-3.0764313,
-318.2947,-3192.1453,-133.62894,771.0747,16203.867,-507.93112,-1.6005707,-0.04486084,-3.0764008,
-318.61597,-3192.1646,-133.60582,769.54407,16206.085,-503.72354,-1.6006012,-0.044921875,-3.0763397,
-319.0373,-3192.1873,-133.59998,766.4669,16206.182,-500.1367,-1.6006012,-0.044921875,-3.0763397,
-319.60333,-3192.2146,-133.60564,764.4973,16206.469,-499.6079,-1.6006927,-0.04486084,-3.0763092,
-320.1637,-3192.2422,-133.61673,765.22406,16207.228,-504.03076,-1.6006927,-0.04486084,-3.0763092,
-320.68872,-3192.273,-133.62671,764.2785,16208.409,-502.81262,-1.6009064,-0.044921875,-3.0761871,
-321.11987,-3192.3035,-133.63419,762.82764,16210.273,-502.1162,-1.6010284,-0.044921875,-3.0760956,
-321.50092,-3192.341,-133.63594,763.7214,16211.451,-504.3887,-1.601059,-0.044921875,-3.0760956,
-321.81354,-3192.3848,-133.63004,763.8259,16213.61,-499.63562,-1.601059,-0.04486084,-3.0760956,
-322.23004,-3192.4368,-133.6347,762.9202,16216.653,-494.25812,-1.6010284,-0.04486084,-3.0761871,
-322.7641,-3192.4934,-133.65137,763.8047,16216.293,-498.0163,-1.6010284,-0.04486084,-3.0761871,
-323.31955,-3192.5493,-133.66887,764.7007,16214.27,-505.59766,-1.6010284,-0.04486084,-3.0761871,
-324.01855,-3192.6187,-133.69077,764.3074,16214.147,-506.82214,-1.6014252,-0.044677734,-3.0760956,
-324.76746,-3192.693,-133.71646,763.0536,16214.737,-503.32532,-1.6014252,-0.044677734,-3.0760956,
-327.42618,-3192.9531,-133.84286,761.54626,16212.852,-499.85144,-1.6016693,-0.044677734,-3.0758514,
-328.25244,-3193.0344,-133.88704,762.8681,16213.871,-504.64987,-1.6019745,-0.044677734,-3.0756683,
-328.90207,-3193.1003,-133.92017,763.75775,16214.589,-509.5683,-1.6021881,-0.044677734,-3.0754242,
-329.4967,-3193.1648,-133.9475,763.45874,16214.535,-511.9953,-1.6021881,-0.044677734,-3.0754242,
-330.15686,-3193.2432,-133.97401,762.0899,16214.887,-514.1796,-1.6024628,-0.044677734,-3.0753326,
-330.77496,-3193.326,-134.00087,760.75793,16215.503,-517.8451,-1.6024628,-0.044677734,-3.0753326,
-331.35577,-3193.4092,-134.02806,760.459,16216.357,-521.64386,-1.6025848,-0.044677734,-3.0752106,
-331.8131,-3193.4768,-134.04593,759.39014,16217.326,-521.1637,-1.6026764,-0.044677734,-3.0752106,
-332.25488,-3193.545,-134.06451,759.22797,16217.898,-519.2319,-1.6026764,-0.044677734,-3.0752106,
-332.71234,-3193.6138,-134.08873,760.18176,16217.813,-519.29285,-1.6026764,-0.044677734,-3.0752106,
-333.17395,-3193.681,-134.11302,758.8407,16217.9375,-521.44714,-1.6026764,-0.044677734,-3.0752106,
-333.6268,-3193.746,-134.13489,758.23364,16218.748,-522.5863,-1.6027069,-0.044677734,-3.0752106,
-334.09424,-3193.8125,-134.15457,758.787,16219.278,-519.6124,-1.6027069,-0.044677734,-3.0752106,
-334.5811,-3193.89,-134.16983,758.48517,16218.455,-517.9357,-1.6026764,-0.0446167,-3.0753021,
-334.9085,-3193.9597,-134.17459,758.4135,16216.516,-519.1261,-1.6026764,-0.0446167,-3.0753021,
-335.19434,-3194.0286,-134.17888,758.7489,16216.369,-516.0984,-1.6025848,-0.0446167,-3.0753326,
-335.4462,-3194.0876,-134.1821,758.75085,16215.237,-511.47394,-1.6024628,-0.0446167,-3.0755463,
-335.67508,-3194.1482,-134.1825,759.3524,16214.419,-508.51166,-1.6021881,-0.0446167,-3.0756683,
-335.90863,-3194.2102,-134.18286,760.19385,16214.481,-508.54495,-1.6019745,-0.04449463,-3.0758514,
-336.1364,-3194.2712,-134.1807,758.85156,16214.438,-508.67493,-1.6016693,-0.04449463,-3.0760956,
-336.37375,-3194.3335,-134.18124,758.24335,16216.3,-505.99255,-1.6015167,-0.04449463,-3.0762177,
-336.66217,-3194.3994,-134.18922,759.8955,16217.674,-505.87787,-1.6015167,-0.04449463,-3.0762177,
-337.03052,-3194.4797,-134.20082,760.78253,16218.312,-506.1746,-1.60112,-0.04449463,-3.0763397,
-337.38297,-3194.5608,-134.21127,760.3811,16218.386,-506.74155,-1.60112,-0.04449463,-3.0763397,
-338.04736,-3194.723,-134.22914,758.16516,16217.852,-507.51108,-1.6009369,-0.04449463,-3.0765533,
-338.31375,-3194.7903,-134.23549,756.3259,16215.972,-506.7447,-1.6008453,-0.04449463,-3.076645,
-338.54102,-3194.8584,-134.24121,753.07104,16215.88,-506.75476,-1.6008453,-0.04449463,-3.076645,
-338.78647,-3194.938,-134.24739,751.04144,16215.997,-504.76428,-1.6006012,-0.04449463,-3.0767975,
-339.02832,-3195.0156,-134.25294,750.7145,16217.002,-501.87317,-1.6006012,-0.04449463,-3.0767975,
-339.52344,-3195.1685,-134.26546,750.14526,16219.03,-495.50977,-1.600357,-0.04449463,-3.0770416,
-339.75586,-3195.234,-134.27357,750.4078,16218.532,-493.34418,-1.6000824,-0.044433594,-3.0772552,
-340.00992,-3195.2979,-134.28088,751.3439,16219.284,-491.09528,-1.6000824,-0.044433594,-3.0772552,
-340.32025,-3195.3728,-134.28877,751.4865,16219.16,-489.3712,-1.5998993,-0.044433594,-3.0773468,
-340.6145,-3195.4463,-134.29588,751.4149,16218.249,-488.61932,-1.5998993,-0.044433594,-3.0773468,
-340.90356,-3195.5183,-134.30229,751.9504,16217.7295,-485.84314,-1.5996552,-0.044433594,-3.0774994,
-341.14493,-3195.5774,-134.30959,753.33203,16216.462,-481.14514,-1.5994415,-0.044433594,-3.0776215,
-341.3947,-3195.6355,-134.31865,754.37555,16213.921,-478.1167,-1.5991974,-0.044433594,-3.0778046,
-341.6696,-3195.6929,-134.3293,755.2148,16213.234,-477.29065,-1.5990143,-0.044433594,-3.0780182,
-341.98166,-3195.752,-134.34387,757.16974,16213.916,-477.8469,-1.5988922,-0.044189453,-3.0781097,
-342.30743,-3195.8125,-134.357,758.8292,16212.93,-478.84738,-1.5987701,-0.044433594,-3.0781403,
-342.6106,-3195.872,-134.36382,759.1231,16211.542,-481.0475,-1.5987701,-0.044433594,-3.0781403,
-342.9829,-3195.9365,-134.37119,754.4888,16212.192,-475.12952,-1.5986786,-0.044189453,-3.0782623,
-343.41675,-3196.0063,-134.38979,757.2162,16215.178,-473.20255,-1.5986786,-0.044189453,-3.0782623,
-343.90924,-3196.0933,-134.41852,764.46967,16215.965,-480.3661,-1.5985565,-0.044189453,-3.0783234,
-344.32355,-3196.1682,-134.44006,762.29987,16214.074,-481.41458,-1.5985565,-0.044189453,-3.078354,
-344.73337,-3196.2434,-134.45944,759.6472,16213.072,-479.65887,-1.598526,-0.044189453,-3.078354,
-345.17975,-3196.3184,-134.48187,759.1594,16212.77,-478.37866,-1.598465,-0.044189453,-3.078354,
-345.6214,-3196.3884,-134.50206,759.52026,16212.798,-478.52615,-1.598526,-0.044189453,-3.078354,
-346.0039,-3196.4539,-134.51524,760.1449,16212.724,-478.45895,-1.598526,-0.044189453,-3.078354,
-346.36353,-3196.5278,-134.52051,760.20715,16210.356,-480.498,-1.598526,-0.044189453,-3.078354,
-346.5853,-3196.5942,-134.51027,759.7633,16206.228,-484.53253,-1.598526,-0.044189453,-3.078354,
-346.5752,-3196.66,-134.47714,758.0642,16205.41,-480.3655,-1.5982819,-0.044189453,-3.0785675,
-346.393,-3196.714,-134.43483,755.9352,16206.474,-470.71667,-1.597702,-0.044128418,-3.0790863,
-346.0744,-3196.7656,-134.37929,754.41895,16206.231,-460.23322,-1.5967255,-0.044006348,-3.0797577,
-345.7174,-3196.8193,-134.32175,752.15454,16208.313,-443.00006,-1.5955658,-0.044006348,-3.0807343,
-345.4964,-3196.8752,-134.28003,749.9167,16209.287,-429.28986,-1.5943756,-0.043762207,-3.0816498,
-345.3722,-3196.9329,-134.24745,748.50244,16207.764,-424.24902,-1.593338,-0.043762207,-3.0824127,
-345.28284,-3196.9949,-134.21812,747.4296,16206.693,-420.71204,-1.593338,-0.043762207,-3.0824127,
-345.18936,-3197.0706,-134.18646,747.06396,16205.93,-413.62973,-1.5926666,-0.043701172,-3.0829926,
-345.09027,-3197.145,-134.15796,747.43463,16205.842,-402.6568,-1.5926666,-0.043701172,-3.0829926,
-344.80817,-3197.3748,-134.08499,747.71094,16205.9,-373.43185,-1.5918732,-0.0435791,-3.0835724,
-344.81458,-3197.453,-134.07527,745.71747,16206.115,-364.7794,-1.5911102,-0.0435791,-3.0841522,
-345.0014,-3197.5212,-134.08295,742.42377,16206.309,-360.19144,-1.5904694,-0.043518066,-3.08461,
-345.35916,-3197.5928,-134.10483,738.9596,16206.883,-360.76117,-1.5904694,-0.043518066,-3.08461,
-345.91312,-3197.6792,-134.14043,736.9415,16205.7,-363.8733,-1.5902557,-0.04321289,-3.0848541,
-346.51343,-3197.763,-134.17845,737.5248,16202.736,-367.37402,-1.5902557,-0.04321289,-3.0848541,
-347.13455,-3197.8472,-134.21866,738.2496,16202.168,-366.5256,-1.5902557,-0.04321289,-3.0848846,
-347.68768,-3197.9177,-134.2563,739.10187,16202.757,-365.962,-1.5903778,-0.04321289,-3.0848541,
-348.33844,-3197.9866,-134.3027,739.16907,16202.986,-366.5545,-1.5904999,-0.04321289,-3.084671,
-349.20276,-3198.0532,-134.36438,738.4298,16203.493,-366.98776,-1.5908966,-0.043518066,-3.0843964,
-350.28873,-3198.1184,-134.43993,739.464,16203.049,-376.57544,-1.5916595,-0.043518066,-3.083908,
-351.374,-3198.182,-134.51778,740.7947,16203.55,-390.80295,-1.5926971,-0.0435791,-3.083023,
-352.3308,-3198.2441,-134.59282,741.5924,16205.3,-401.00824,-1.5926971,-0.0435791,-3.083023,
-353.41376,-3198.3171,-134.68,742.2104,16206.175,-408.49335,-1.5938263,-0.0435791,-3.0822601,
-354.50824,-3198.3892,-134.76443,743.06647,16206.162,-415.12994,-1.5938263,-0.0435791,-3.0822601,
-355.63297,-3198.4626,-134.85234,743.737,16206.252,-422.70242,-1.5947723,-0.043701172,-3.0815277,
-356.58374,-3198.5278,-134.92824,743.4407,16204.832,-431.81708,-1.5956573,-0.043762207,-3.0807953,
-357.5229,-3198.5942,-135.00163,744.37366,16204.3545,-441.41983,-1.5965729,-0.043762207,-3.0801544,
-358.42444,-3198.6587,-135.0701,746.11316,16204.924,-450.16223,-1.5975189,-0.043945313,-3.079422,
-359.2688,-3198.7217,-135.13176,746.37897,16204.037,-459.03012,-1.5982513,-0.043945313,-3.0787811,
-360.06366,-3198.7834,-135.18726,746.11835,16203.439,-466.5113,-1.5982513,-0.043945313,-3.0787811,
-360.91513,-3198.8562,-135.24413,746.38367,16204.601,-470.84485,-1.5989838,-0.044006348,-3.0782623,
-361.62463,-3198.9275,-135.28932,746.8224,16206.345,-473.3454,-1.5989838,-0.044006348,-3.0782623,
-362.2605,-3199.0007,-135.32704,747.41724,16208.115,-476.49567,-1.5995026,-0.044006348,-3.077835,
-362.75488,-3199.0632,-135.35283,747.05273,16208.609,-482.33014,-1.5997467,-0.044006348,-3.0776215,
-363.17236,-3199.1243,-135.36856,746.1249,16208.554,-485.88153,-1.5999908,-0.044006348,-3.07753,
-363.5556,-3199.1843,-135.38022,746.48956,16209.703,-485.1787,-1.600174,-0.044006348,-3.0774994,
-363.92047,-3199.2434,-135.39072,745.91797,16210.338,-482.5467,-1.600174,-0.044006348,-3.0773773,
-364.3012,-3199.304,-135.40266,745.3035,16210.31,-480.8777,-1.600174,-0.043945313,-3.07753,
-364.76855,-3199.3684,-135.42339,746.1502,16209.384,-481.57507,-1.600174,-0.043945313,-3.07753,
-365.33676,-3199.4473,-135.45178,746.91223,16209.551,-484.0023,-1.6002045,-0.043945313,-3.07753,
-365.81818,-3199.5242,-135.47435,747.1981,16211.4,-488.18628,-1.6002045,-0.043945313,-3.07753,
-366.22705,-3199.599,-135.49165,747.6554,16212.665,-490.15228,-1.6002045,-0.043945313,-3.07753,
-366.56616,-3199.6604,-135.50713,748.3668,16212.903,-489.7222,-1.6001129,-0.043945313,-3.0776215,
-366.91418,-3199.7207,-135.52356,749.00714,16212.618,-489.5351,-1.6000824,-0.043762207,-3.077713,
-367.2619,-3199.7798,-135.54083,750.2832,16211.962,-488.26697,-1.5999603,-0.043762207,-3.0778046,
-367.6202,-3199.8381,-135.5589,750.132,16211.2705,-487.62552,-1.5998688,-0.043762207,-3.077835,
-367.97015,-3199.8955,-135.57515,748.39636,16210.949,-489.04773,-1.5998688,-0.043762207,-3.077835,
-368.42844,-3199.9666,-135.59868,746.8342,16211.159,-489.92786,-1.5997467,-0.043762207,-3.0780182,
-368.9756,-3200.0425,-135.63182,745.1284,16211.349,-490.32,-1.5997467,-0.043762207,-3.0780182,
-369.56378,-3200.1226,-135.67062,744.7929,16210.619,-492.9724,-1.5998688,-0.043762207,-3.0780182,
-370.01767,-3200.1902,-135.69975,744.7909,16209.5625,-495.15958,-1.5998993,-0.043762207,-3.077835,
-370.42816,-3200.256,-135.72594,743.8893,16209.512,-493.6289,-1.5998993,-0.043762207,-3.077835,
-370.82776,-3200.3228,-135.75201,742.47797,16210.765,-493.25104,-1.5998993,-0.043762207,-3.077835,
-371.22256,-3200.3904,-135.7755,741.6077,16211.993,-493.31085,-1.5997467,-0.043762207,-3.0780182,
-371.6076,-3200.4563,-135.79912,741.1244,16211.799,-492.46494,-1.5997467,-0.043762207,-3.0780182,
-371.97906,-3200.5205,-135.82286,740.0896,16210.524,-493.0033,-1.5997467,-0.043762207,-3.0780182,
-372.4072,-3200.5957,-135.84851,739.15826,16209.978,-492.48804,-1.5997162,-0.043762207,-3.0780487,
-372.81647,-3200.6697,-135.8716,737.8202,16210.885,-490.72464,-1.5997162,-0.043762207,-3.0780487,
-373.2237,-3200.745,-135.89238,737.2158,16210.901,-490.13733,-1.5996552,-0.043701172,-3.0781403,
-373.56155,-3200.809,-135.90796,738.2714,16208.417,-490.60852,-1.5996246,-0.043701172,-3.0781403,
-373.866,-3200.8718,-135.91951,738.12177,16207.781,-488.63318,-1.5995331,-0.043701172,-3.0782318,
-374.16443,-3200.933,-135.92989,736.4874,16209.107,-483.1563,-1.599411,-0.043701172,-3.0783234,
-374.5379,-3200.9907,-135.94672,736.2163,16209.202,-480.32663,-1.5992279,-0.043701172,-3.078476,
-375.00375,-3201.0452,-135.96935,737.2719,16209.287,-480.7792,-1.5992279,-0.043701172,-3.078476,
-375.54272,-3201.099,-135.9947,738.42194,16209.863,-480.8866,-1.5992279,-0.043701172,-3.078476,
-376.182,-3201.1636,-136.0221,739.75684,16210.182,-481.1832,-1.5995026,-0.043701172,-3.0783234,
-376.72443,-3201.2273,-136.04076,740.9583,16210.169,-481.45013,-1.5995026,-0.043701172,-3.0783234,
-377.1465,-3201.2908,-136.04558,740.6399,16210.258,-481.0905,-1.5996246,-0.043701172,-3.0782623,
-377.42816,-3201.346,-136.04172,740.8533,16211.536,-478.66736,-1.5995331,-0.0435791,-3.0782623,
-377.76144,-3201.4028,-136.04074,740.84534,16213.388,-477.38635,-1.5994415,-0.0435791,-3.078354,
-378.18164,-3201.4592,-136.03986,738.8386,16212.154,-479.83255,-1.5994415,-0.0435791,-3.078476,
-378.64417,-3201.515,-136.03159,736.9327,16210.044,-480.63446,-1.5995331,-0.043518066,-3.078476,
-379.10587,-3201.57,-136.01164,735.7172,16210.945,-481.85605,-1.5997162,-0.04321289,-3.078354,
-379.52643,-3201.6248,-135.98122,735.12317,16213.3545,-485.55484,-1.5997162,-0.04321289,-3.078354,
-379.94412,-3201.6897,-135.9394,733.3888,16214.624,-487.48407,-1.5998688,-0.04321289,-3.078354,
-380.24823,-3201.7542,-135.8958,730.52826,16214.667,-487.72073,-1.5998688,-0.04321289,-3.078354,
-380.6198,-3201.8848,-135.7832,728.2461,16215.7295,-481.45706,-1.5998688,-0.04321289,-3.078476,
-380.8671,-3201.9473,-135.70242,726.79956,16215.062,-479.5971,-1.5997162,-0.043151855,-3.078598,
-381.28696,-3202.0183,-135.58977,724.19806,16212.062,-483.52182,-1.5997162,-0.043151855,-3.078598,
